,Predicted USD,Actual USD,Squared Error
59,0.02521477930073807,0.0257320758700826,2.6759574065562043e-07
60,0.02871371565727838,0.0293183808293652,3.656199703347851e-07
61,0.02570183706539199,0.0232657869001571,5.934340407540937e-06
62,0.028206052266971496,0.0259770186179563,4.968591008442007e-06
63,0.0244516031902177,0.0258904390977321,2.0702487687527865e-06
64,0.0251729683498978,0.025481924612066,9.545397193294734e-08
65,0.025879807524731343,0.025514989102809,1.3309248097390917e-07
66,0.028386145658526873,0.0285069790061612,1.4600697900517599e-08
67,0.02626966887283244,0.0246037722361357,2.775211604157512e-06
68,0.029227039960089858,0.0310377461274264,3.2786568244305914e-06
69,0.028386179481467006,0.0258685644993115,6.338385198373877e-06
70,0.025216914406587035,0.0251012398724087,1.3380597857374364e-08
71,0.025946589567055534,0.0259040823352325,1.8068647572571245e-09
72,0.029273420642318245,0.0303760809682778,1.215859794445235e-06
73,0.025317213892778218,0.026022032715214,4.967695724597625e-07
74,0.02942622070924678,0.0309201586372576,2.231850532749267e-06
75,0.02494387973791405,0.0253216461556414,1.427074663625527e-07
76,0.0285940910755353,0.0309456130519774,5.529655605690159e-06
77,0.028924887642131455,0.0307819885902383,3.4488239314593367e-06
78,0.023985993610256804,0.0258782005559463,3.580447125315571e-06
79,0.024445378788855776,0.0253496939733609,8.177859529265333e-07
80,0.026182922481636745,0.0222873879532395,1.5175189261935147e-05
81,0.025250938614690608,0.0256260407698077,1.4070162677348654e-07
82,0.02889488288139079,0.0309494217825221,4.221130096261851e-06
83,0.029397652338638596,0.029917369913815,2.7010635794723953e-07
84,0.026104805108002678,0.0250892294556772,1.0313939055963233e-06
85,0.02479544256728549,0.0254353472170753,4.09477960822618e-07
86,0.02426694207357194,0.025782258418067,2.296183623893872e-06
87,0.025702996090552332,0.025621984823023,6.562825466708825e-09
88,0.02476311420571479,0.0253661043384894,3.635971002235399e-07
89,0.02671830413031248,0.0251000269405133,2.618821063024335e-06
90,0.02585741162924984,0.0250208741209709,6.997950027575402e-07
91,0.026033628345654192,0.0234891408455174,6.4744166383523765e-06
92,0.026161018274491472,0.022949906320336,1.0311239982120178e-05
93,0.029227146136249715,0.0308582697666874,2.660564297772207e-06
94,0.025766115107154645,0.0251276910521251,4.075852740403681e-07
95,0.029335674446763042,0.0295756408338888,5.758386695018831e-08
96,0.025972645780877872,0.0235736976208899,5.754952274309677e-06
97,0.025186947726154152,0.0257356566182121,3.010814482234595e-07
98,0.02850265365086428,0.0265601229559546,3.7734255006662832e-06
99,0.028684930545024207,0.030025380496666,1.796806072856487e-06
100,0.0252587251735924,0.0257417256353717,2.3328944607901668e-07
101,0.025878934929354912,0.0252595007525778,3.836986993595389e-07
102,0.025772274954228187,0.0254620179456959,9.625941134340378e-08
103,0.02838630668656167,0.0260663961736787,5.381984787784925e-06
104,0.02930106483621934,0.0308175368411035,2.299687341597385e-06
105,0.024896021535110054,0.0251687909512683,7.44031543913103e-08
106,0.025153394977937907,0.0259279046697679,5.998652627385895e-07
107,0.02491744059811024,0.0254649708625619,2.997893904905041e-07
108,0.025122678252249547,0.0251402127515223,3.0745866474623473e-10
109,0.025387427836432934,0.0257265094684429,1.1497635316654246e-07
110,0.024907214221363043,0.0253937866223919,2.3675270144298688e-07
111,0.029308971582981336,0.0306398588583995,1.7712609398699822e-06
112,0.024965539526014942,0.0248322264807723,1.7772368031866832e-08
113,0.029609905544147753,0.0310166238747765,1.978856461726931e-06
114,0.02892519879163932,0.0278643668442331,1.1253644206376682e-06
115,0.02581765197428934,0.0233313177217353,6.181858015423456e-06
116,0.02326043802411365,0.0281096613243351,2.3514966615410627e-05
117,0.024448922978724804,0.0258836050955999,2.0583127764812066e-06
118,0.026086621502728734,0.0249066711281187,1.3922828865423573e-06
119,0.02630996357668939,0.0256345118609276,4.562350203255468e-07
120,0.026216505728450037,0.024815279748581,1.963434246659949e-06
121,0.0297385492042662,0.0314796716601753,3.0315074064709233e-06
122,0.024974775370864892,0.0254364052106809,2.1310210900855185e-07
123,0.025902461185881603,0.0260389274925998,1.862305286930522e-08
124,0.029280480623482236,0.0305805292451857,1.690126418793078e-06
125,0.028894964913364657,0.0308961584248355,4.004775470353004e-06
126,0.028625194893827925,0.0304979005008857,3.5070262907056275e-06
127,0.02473880818679545,0.0254411470052159,4.932798158602335e-07
128,0.02569491040955721,0.0252840746067599,1.6878605686010982e-07
129,0.02936749869257417,0.0308764484968272,2.2769295117552613e-06
130,0.028505357471085152,0.0308840510920048,5.65818334220382e-06
131,0.024965497468468444,0.025511684971105,2.9832078803635946e-07
132,0.02610364634102831,0.0254022942272943,4.918947874391646e-07
133,0.02589144067043951,0.0250881928176241,6.452071130525698e-07
134,0.026332027404294172,0.0253471464156166,9.699905618585094e-07
135,0.030951334189604114,0.0305792864798898,1.3841949830366753e-07
136,0.026213981447784508,0.022742664490584,1.2050041417347797e-05
137,0.028895477131481134,0.0283106346955138,3.420406749082049e-07
138,0.026765643350207563,0.0254346040358373,1.771665656399256e-06
139,0.026080551855422907,0.0248791908936965,1.4432681603601937e-06
140,0.023227026158022884,0.0256232502627062,5.741889959865362e-06
141,0.02509961755135546,0.0252964607159426,3.874723144468034e-08
142,0.026768803582199244,0.0251025984648196,2.7762394931821153e-06
143,0.02616020913883702,0.025467070309489,4.804414367499439e-07
144,0.028565484052962036,0.030856374778428,5.248180316025977e-06
145,0.02576881096141187,0.0242391346471914,2.339909626287121e-06
146,0.0262719378778522,0.0240871699351288,4.773210963551837e-06
147,0.028476488102619473,0.0252518265396194,1.039844219589008e-05
148,0.026598682212544307,0.0246677017530656,3.7286855348885996e-06
149,0.022719926070060438,0.0255771185901379,8.163549096786597e-06
150,0.029337673939850706,0.0307152067082554,1.8975965280287025e-06
151,0.02341479175869613,0.0256532721478362,5.010794452564672e-06
152,0.025749176259342303,0.0213737219724687,1.914460021652058e-05
153,0.025348854070087263,0.0249416385936688,1.6582444423471554e-07
154,0.026241830293095757,0.0249038512883065,1.7901878172568462e-06
155,0.02931602205169204,0.0308175368411035,2.254546662821337e-06
156,0.02889512450860804,0.0308835707884211,3.953918607702396e-06
157,0.024495836250617173,0.0256429917821908,1.315965813619968e-06
158,0.0284464686614176,0.0255113975301392,8.61464254566386e-06
159,0.02449902331684963,0.0258794304343722,1.9055238101069654e-06
160,0.025914670855567177,0.0244549630312838,2.130746932274105e-06
161,0.028986437618544462,0.0309942111565894,4.03115458007348e-06
162,0.024477267780982997,0.0253496939733609,7.611274611470021e-07
163,0.026104263154506112,0.0252350945129183,7.554541275196001e-07
164,0.024824718270504084,0.0254436698007507,3.831009967946288e-07
165,0.028986520411219265,0.029286102476704,8.974941396010023e-08
166,0.02475481255616975,0.0249935275367657,5.698484196092439e-08
167,0.026828377002139105,0.0256923542728958,1.2905476413574076e-06
168,0.02319012594410943,0.0258478629075399,7.0635657667846245e-06
169,0.02587600406079609,0.0247438499354079,1.2817729636335036e-06
170,0.025821121647591528,0.0233733014093561,5.991823918714946e-06
171,0.024751366143598647,0.0249645797776113,4.546005372888099e-08
172,0.028745070585183597,0.0299667668185262,1.492541686563505e-06
173,0.025802274518217264,0.0251014144521338,4.912048322305157e-07
174,0.025158309761118738,0.0257815529267373,3.8843204349024757e-07
175,0.026262642585411423,0.0252643818725204,9.965244509016971e-07
176,0.029316058425647405,0.0308895464804752,2.4758646586857627e-06
177,0.025159380915908046,0.0260509688830505,7.949291031532165e-07
178,0.02491158800849888,0.0253093593449964,1.5822203613902248e-07
179,0.026294245716648006,0.0245286455694936,3.1173438796316594e-06
180,0.026151971019575296,0.0251322052721683,1.0399221795845498e-06
181,0.02926418971160901,0.0294508299688617,3.483458562735019e-08
182,0.028356244977934084,0.0312275625726051,8.244464729467346e-06
183,0.029335670534130727,0.0295563578247032,4.870288022021913e-08
184,0.028654842300459345,0.0281486938011069,2.5618630339673324e-07
185,0.02841629806389831,0.0296273774527092,1.466713286002559e-06
186,0.024722739661628988,0.025485528086371,5.818461809204012e-07
187,0.029196525445544522,0.0309962643365428,3.239060075771709e-06
188,0.029964240474408203,0.0310586869275787,1.1978130388574799e-06
189,0.028895214914025642,0.0275248929473854,1.8777822922567772e-06
190,0.02856414623512838,0.0303324328625024,3.1268375965497797e-06
191,0.03069510240026839,0.030542494666951,2.328912026827117e-08
192,0.025876306695691235,0.0244618823769301,2.000596153502905e-06
193,0.0287443491395143,0.0302678394560428,2.3210227445561095e-06
194,0.026219420752397644,0.0251987476005336,1.0417736829360847e-06
195,0.025888549011432227,0.0249993321464998,7.907066328802523e-07
196,0.02597006304605957,0.0247131117283957,1.5799266149769393e-06
197,0.02619613769011821,0.0215118272912176,2.19427639132484e-05
198,0.028745029732089995,0.0300238494634534,1.6353799053243697e-06
199,0.025215855179433883,0.0256910732253756,2.2583219118866212e-07
200,0.025128564695011485,0.0262076955238129,1.1645233456696267e-06
201,0.028416519657085332,0.0261726544107217,5.0349312438385234e-06
202,0.026051746350969428,0.0222375867987069,1.454781309011549e-05
203,0.02522149423591181,0.0253518072141735,1.6981472303431018e-08
204,0.02502336527986319,0.0255005220080986,2.2767854330031987e-07
205,0.025408010288752607,0.0252664400620152,2.0042129098480888e-08
206,0.0250990763136318,0.0254944840307364,1.563472627458728e-07
207,0.028386171085785256,0.0254442910734366,8.654658007056518e-06
208,0.028895094928791637,0.0307863185751767,3.5767268806460194e-06
209,0.02587661988479561,0.0257240183856467,2.3287217542494303e-08
210,0.028924860051529118,0.0308273495831912,3.6194664180838107e-06
211,0.024889709701452392,0.025528775182434,4.0840468898225195e-07
212,0.02874376669885014,0.0284470097564213,8.806468287971505e-08
213,0.023614001849434536,0.0256435251675382,4.118964898726503e-06
214,0.02643492869443669,0.0245426383150864,3.580762879781659e-06
215,0.028925102171563553,0.0309649413546974,4.160943893048158e-06
216,0.026152427733804696,0.0252320328165681,8.471268036749626e-07
217,0.02607874954453128,0.0229452875661605,9.818583969895328e-06
218,0.02552792821388117,0.0260456328473156,2.6801808747947463e-07
219,0.02948141513603017,0.0319195161183395,5.944336399937718e-06
220,0.02886515671963035,0.0280524569092765,6.604809817491838e-07
221,0.026043122356394662,0.023520118572447,6.365548093814226e-06
222,0.02596458681910642,0.0223879625681453,1.2792241032563195e-05
223,0.02452872282358802,0.0257001862602025,1.3723265833246037e-06
224,0.028835057037680214,0.0290715633831349,5.5935251440331555e-08
225,0.024705323334169596,0.0252819166419089,3.324598425297506e-07
226,0.026561203000102365,0.0247792121559354,3.1754913686948965e-06
227,0.026036682487499622,0.0242448423742695,3.2106909913805385e-06
228,0.029828347552296235,0.0305226677971786,4.820806024535089e-07
229,0.0261825632218332,0.0244419121284991,3.029866228725198e-06
230,0.026030319391252287,0.0255204942537809,2.5992167079771857e-07
231,0.02653245985608534,0.0249685317485902,2.4458711254133317e-06
232,0.028684389272806414,0.030182471239711,2.244249579564713e-06
233,0.02491085603353746,0.0254162836559366,2.5545708148404956e-07
234,0.02559977106772292,0.0260840581419169,2.3453397023136284e-07
235,0.024731710627604677,0.0252292325583962,2.4752807161852647e-07
236,0.02642876257812556,0.0223253591956239,1.683791931952607e-05
237,0.02884728551728466,0.0293728116081467,2.7617767217673554e-07
238,0.025686448868524933,0.0258661722497686,3.230049376565693e-08
239,0.028416287336881285,0.0265993125678893,3.301397311153472e-06
240,0.028773734259138685,0.0293027762893566,2.798854697370937e-07
241,0.028986218461651895,0.0304888497498862,2.257900788380688e-06
242,0.026076019897142973,0.0225933916105928,1.2128699782279401e-05
243,0.02664667478885293,0.0246900036924103,3.828561779653997e-06
244,0.03088795035929305,0.0306089951137502,7.781602901587219e-08
245,0.02496476348970713,0.0246581159310975,9.403272520124705e-08
246,0.025852325414568906,0.0244387611731831,1.99816386452463e-06
247,0.029301005350799873,0.03119215739927,3.576456070432759e-06
248,0.02564880523562966,0.0250690127543594,3.361593213375235e-07
249,0.02886494340038457,0.0307294087587049,3.47623107237656e-06
250,0.02614189257744106,0.0254709585285189,4.501524980030827e-07
251,0.026065835465459108,0.0242643112758766,3.245489405650913e-06
252,0.026429139811605693,0.0255155125953064,8.347146903627981e-07
253,0.02853487334972539,0.0300770064267803,2.378174427346841e-06
254,0.02932360235645001,0.0307605357429785,2.064777557320238e-06
255,0.02853624833135754,0.0312058198443742,7.126612063110075e-06
256,0.023084899414849418,0.0256042182610723,6.346967448933798e-06
257,0.023046841959516808,0.0256899132342492,6.9858257633155186e-06
258,0.02627175645102463,0.0247685831850789,2.2595298674539543e-06
259,0.023245572804224422,0.0257017539431378,6.0328257871538234e-06
260,0.026087302531814936,0.025358305978011,5.314359754580147e-07
261,0.028895068197583966,0.0308978640638868,4.011191282079716e-06
262,0.024672598035743586,0.0253889248913581,5.131241640745754e-07
263,0.02621088699550175,0.0247620227208684,2.0992076863088188e-06
264,0.025676338540180164,0.0261095185998469,1.876449640928762e-07
265,0.026171017053209643,0.0263664041496338,3.817611744906344e-08
266,0.025945950248857978,0.0248589883785522,1.1814861074986387e-06
267,0.028416501394431054,0.0265592967263964,3.449209178969706e-06
268,0.024501915287877065,0.0260263540477311,2.323913532545303e-06
269,0.02591236319058216,0.0244426168285774,2.160154368626218e-06
270,0.028564183120227748,0.0309043010667156,5.476152003474524e-06
271,0.026530966337196916,0.024664697949604,3.482957694528666e-06
272,0.025698038019602097,0.0233200729200897,5.654718014499007e-06
273,0.025158310514578227,0.0260478497686401,7.912800845169551e-07
274,0.025971054679783858,0.0245649965348585,1.9769995069109395e-06
275,0.025968823230924476,0.0251994440475231,5.919443278513659e-07
276,0.029275524317563025,0.030817120109084,2.376517584435177e-06
277,0.03013549206794807,0.0313586133021734,1.4960255536128878e-06
278,0.02677835755082364,0.0255727711593901,1.4534385472097445e-06
279,0.022235196945791624,0.0256226707537436,1.1474978799560651e-05
280,0.028985783205241606,0.0307985593586025,3.286157382193925e-06
281,0.028416277835352437,0.0298424891697714,2.0340787704251246e-06
282,0.025223040754075172,0.0254282040469202,4.209197673101442e-08
283,0.02509925713865662,0.0282165584339436,9.717567365597873e-06
284,0.025316604369241564,0.0259953653705094,4.6071649684211593e-07
285,0.02856367604739391,0.0306883183366402,4.514104857253714e-06
286,0.029331522930612974,0.0305188034634176,1.4096350635768358e-06
287,0.02928445535155528,0.0298189705089528,2.857064534876971e-07
288,0.025841620239007348,0.0242079885848637,2.6687523814201145e-06
289,0.02591585467732336,0.0246776017257184,1.5332703721583959e-06
290,0.025237653296994563,0.0261941823231546,9.149477778866688e-07
291,0.028280902817037656,0.0257906648301072,6.201285231551454e-06
292,0.026457686587977498,0.0251782717185839,1.6369024080254383e-06
293,0.026456256333333962,0.0227295561238838,1.3888294451115877e-05
294,0.028804823239390986,0.0305013463951669,2.878190818083869e-06
295,0.028744781180738366,0.0303678174565223,2.6342467525105863e-06
296,0.028564229473151362,0.0303850106708157,3.3152441697679765e-06
297,0.024760988751813897,0.0244669198945951,8.647649278596948e-08
298,0.025052627508079312,0.0247149012565923,1.1405902094346832e-07
299,0.024867781574639772,0.0262305198619856,1.8570556397982456e-06
300,0.023700371213333897,0.0256555257568065,3.822629288861568e-06
301,0.02605592470905155,0.0256636126331828,1.539087648724487e-07
302,0.026451127976920938,0.0272366729291279,6.170808719378378e-07
303,0.030135788167098866,0.031269242244463,1.2847181454933823e-06
304,0.0250583233452785,0.0253322740395555,7.504898289484976e-08
305,0.02841651822018007,0.0266716706257342,3.0444931278435453e-06
306,0.029166214690821868,0.0300653463458442,8.084377330631987e-07
307,0.02929460901032761,0.0309988420583491,2.904410281968615e-06
308,0.02512875250112883,0.0262076955238129,1.164118046198635e-06
309,0.029197182786226808,0.0308319520117655,2.6724704207683784e-06
310,0.02635375700941101,0.0246883115286072,2.7737086495298273e-06
311,0.025749390552801354,0.026082988505383,1.1128759396666677e-07
312,0.026338034737845337,0.0253662365524304,9.443917131757629e-07
313,0.03011929922217933,0.0314270403604511,1.7101868847283543e-06
314,0.024931378246846565,0.0247293557129977,4.081310418271542e-08
315,0.024393856677225798,0.0256559836548607,1.5929645076738134e-06
316,0.025128214489970043,0.0262257356489254,1.2045526943547088e-06
317,0.029284537754243826,0.0303261508868431,1.0849579180032687e-06
318,0.024889734701840603,0.0256797710564441,6.241574415951821e-07
319,0.026665665018322144,0.0251149308580425,2.4047764358582163e-06
320,0.02470499195974213,0.0257096122105547,1.0092618483427107e-06
321,0.02847652901115754,0.0265771406329807,3.6076762111532426e-06
322,0.028280905564178817,0.0257923359916482,6.192978517325214e-06
323,0.025405362519933986,0.0259030178004738,2.476607782491602e-07
324,0.024390689235448324,0.0254582596870125,1.139706669052937e-06
325,0.02633342389347224,0.0254711140159652,7.435783248462026e-07
326,0.030169048733383958,0.0318040851355839,2.6733440365189334e-06
327,0.02906024357568967,0.0309789171960647,3.6813084615230317e-06
328,0.025279851372532795,0.0256838828752097,1.6324145515535885e-07
329,0.025970810608286835,0.0243196739108032,2.7262523937771625e-06
330,0.02608025496832182,0.0247807333072012,1.6887565477216903e-06
331,0.028895186102803096,0.0309217734485418,4.1070562699082486e-06
332,0.02426205187736966,0.0256161253242958,1.833514899670436e-06
333,0.0283862792805831,0.0262371211479937,4.618880678875155e-06
334,0.030160482247624576,0.0311659074573121,1.0108798522752037e-06
335,0.028594024795976874,0.0304527212853741,3.454752639697578e-06
336,0.02441323691741295,0.0256501107040933,1.5298567641769935e-06
337,0.02859410040293024,0.0304254945031196,3.3540043502083967e-06
338,0.028774499696858094,0.0294925080136181,5.155359429365375e-07
339,0.02883266931988777,0.029453382018374,3.85284254062057e-07
340,0.02639516182026141,0.0244156438325064,3.918491463845643e-06
341,0.029301673623794232,0.0309198803450537,2.618592992729322e-06
342,0.026293850735446753,0.0210955687859842,2.7022135226108197e-05
343,0.028446582897931224,0.0251568805589485,1.0822141479108394e-05
344,0.02523965959551164,0.0259553424040727,5.122018824698477e-07
345,0.025591109809595537,0.0250733690607367,2.680554830289111e-07
346,0.028773914737509055,0.0292927464667724,2.6918636329039294e-07
347,0.028296034392912745,0.0260235878724037,5.1640131885736726e-06
348,0.025819848048009714,0.0254450781428581,1.4045248180734966e-07
349,0.02659938061889184,0.0249276803816068,2.7945816833388607e-06
350,0.02916451130400956,0.0304187464578347,1.5731058210907713e-06
351,0.02570147208150206,0.0227122748744181,8.935299942838548e-06
352,0.025225645859236315,0.0259386021246191,5.083066363485694e-07
353,0.029060317345888396,0.0305545295510464,2.2326701140431432e-06
354,0.024523020690740957,0.0256677734954658,1.3104589839253983e-06
355,0.024826852019033924,0.025474755167299,4.197784895317965e-07
356,0.026786234812444482,0.0269456707427571,2.541981587465e-08
357,0.02588379555164174,0.025185689948411,4.873514332621563e-07
358,0.02433486124924266,0.0257429122983731,1.982607756957332e-06
359,0.028446344603198927,0.0277546980517148,4.783749521798842e-07
360,0.026692329563601895,0.0255415116130426,1.324381955329499e-06
361,0.02605359888624468,0.0251156753906662,8.797004835581509e-07
362,0.025348671589737262,0.0252530848900255,9.136817161786642e-09
363,0.02883506838304993,0.0284736031158972,1.306571393577936e-07
364,0.022796605692316348,0.0254496116739785,7.038440738735152e-06
365,0.025122546434562062,0.0250681170469155,2.9625582395797548e-09
366,0.025667313850526677,0.0255180153136686,2.2290053107962853e-08
367,0.023557296712739175,0.025620571711381,4.2571037200204264e-06
368,0.02488840370474712,0.0254426494295457,3.071883234575001e-07
369,0.028985731775372142,0.0309338680994966,3.795235137373161e-06
370,0.028533906521747907,0.0311398606907137,6.790997130750199e-06
371,0.030682757508890254,0.0304951061670534,3.5213026093172e-08
372,0.029176883571447612,0.0310698268919313,3.583234414563815e-06
373,0.028594473719435777,0.0306516226395939,4.231861679707725e-06
374,0.025964208721955175,0.0245061869882247,2.125827376030423e-06
375,0.02438227424170587,0.0258295492111979,2.094604837318157e-06
376,0.02929409953582944,0.0309511939638701,2.7459619434434016e-06
377,0.023469507372423645,0.0253427491246591,3.5090346623181603e-06
378,0.028536339505368997,0.0310287638717639,6.212179222199039e-06
379,0.02892505226309596,0.0310059117731995,4.3299763007883455e-06
380,0.02579469099505955,0.0260758220362396,7.903466231497862e-08
381,0.028594187033603863,0.0306634150041042,4.28170439390094e-06
382,0.02475352748911572,0.024861801950082,1.1723358897537954e-08
383,0.02641841743151951,0.0252015914485634,1.4806654727971035e-06
384,0.028834317697921975,0.0296235007147967,6.228098341234943e-07
385,0.024900140862020907,0.026351085617487,2.105240683414556e-06
386,0.02853429008924265,0.0308608782058466,5.41301226432273e-06
387,0.029256640019055632,0.0304349595182681,1.3884368422243192e-06
388,0.024889187172284312,0.0254875672081169,3.58058667283011e-07
389,0.025260671616714997,0.0250835578818831,3.136927506610328e-08
390,0.025566485352915884,0.0252018562207057,1.3295440405635294e-07
391,0.026037416658629183,0.0249795400207086,1.1191029810581576e-06
392,0.02829602772815199,0.0272493540668749,1.0955257532111887e-06
393,0.026345901694095085,0.0256292394536929,5.13604766818278e-07
394,0.02616544338801437,0.0229340563479919,1.044186220242518e-05
395,0.024918382624976476,0.0254095852616537,2.412800302786574e-07
396,0.026587202723293093,0.0250685035382698,2.3064472145904163e-06
397,0.02233997313245935,0.0254294225850178,9.544697919913707e-06
398,0.028533982565211776,0.0308632492202679,5.425483150356344e-06
399,0.02630527021718944,0.0256568609172134,4.2043462029541777e-07
400,0.028875756325877737,0.0314943347240689,6.856952827473402e-06
401,0.025055289085767006,0.0247135163621992,1.168085945749566e-07
402,0.028776162374468554,0.0308272877817554,4.2071154364176216e-06
403,0.02865438063608707,0.0296369078112645,9.65359649962144e-07
404,0.025828388359142723,0.0260269846427198,3.94404838506269e-08
405,0.02576609229432382,0.0254399542631039,1.0636601540800495e-07
406,0.02280993666409426,0.0255716735492579,7.627190622873351e-06
407,0.024855468456610488,0.0251613980912099,9.359294132612921e-08
408,0.026472797932722666,0.0255572816741834,8.381700196497335e-07
409,0.028446545377322573,0.027224749901549,1.4927841846207669e-06
410,0.030778101223821068,0.0303725089433986,1.6450509793829933e-07
