,Predicted USD,Actual USD,MSE
101,0.025377167388796806,0.0252595007525778,1.3845437279096117e-08
102,0.027028091251850128,0.0254620179456959,2.452585600248835e-06
103,0.028731906786561012,0.0260663961736787,7.104946827388248e-06
104,0.03076246753334999,0.0308175368411035,3.032628656450581e-09
105,0.026524532586336136,0.0251687909512683,1.8380353810564085e-06
106,0.026566239073872566,0.0259279046697679,4.074708114636606e-07
107,0.025317730382084846,0.0254649708625619,2.1679759091113675e-08
108,0.025119047611951828,0.0251402127515223,4.47963133037615e-10
109,0.0252036415040493,0.0257265094684429,2.733909081891064e-07
110,0.02526073530316353,0.0253937866223919,1.7702653548410024e-08
111,0.03077106364071369,0.0306398588583995,1.7214694902114495e-08
112,0.025244180113077164,0.0248322264807723,1.6970579516917137e-07
113,0.03172316029667854,0.0310166238747765,4.991937154741399e-07
114,0.029911184683442116,0.0278643668442331,4.1894632669042575e-06
115,0.02533005177974701,0.0233313177217353,3.994937834655952e-06
116,0.025447184219956398,0.0281096613243351,7.088784331340805e-06
117,0.025557730346918106,0.0258836050955999,1.0619435182842237e-07
118,0.02556571178138256,0.0249066711281187,4.3433458265445444e-07
119,0.02581455558538437,0.0256345118609276,3.241574271626537e-08
120,0.025744926184415817,0.024815279748581,8.64242495660382e-07
121,0.03190126270055771,0.0314796716601753,1.7773900533072425e-07
122,0.02529890462756157,0.0254364052106809,1.8906410358155595e-08
123,0.026947729289531708,0.0260389274925998,8.259207061066625e-07
124,0.030817681923508644,0.0305805292451857,5.624139283574568e-08
125,0.029912402853369713,0.0308961584248355,9.677750243899777e-07
126,0.02930811606347561,0.0304979005008857,1.4155870075032445e-06
127,0.025327973067760468,0.0254411470052159,1.2808340119166455e-08
128,0.026920421048998833,0.0252840746067599,2.6776296790280145e-06
129,0.030954163521528244,0.0308764484968272,6.039625064283619e-09
130,0.02904720976948738,0.0308840510920048,3.3739860441075363e-06
131,0.025244228541851044,0.025511684971105,7.153294154927745e-08
132,0.02555662766098976,0.0254022942272943,2.3818808756231268e-08
133,0.025373738259077072,0.0250881928176241,8.153619913457325e-08
134,0.026315532624721527,0.0253471464156166,9.377718499846094e-07
135,0.03493010252714157,0.0305792864798898,1.8929600277023537e-05
136,0.02570164017379284,0.022742664490584,8.755537093821217e-06
137,0.02984335832297802,0.0283106346955138,2.3492417181870747e-06
138,0.0265837162733078,0.0254346040358373,1.3204589343044563e-06
139,0.02549847774207592,0.0248791908936965,3.8351620057571343e-07
140,0.02652876451611519,0.0256232502627062,8.199560631268367e-07
141,0.025272760540246964,0.0252964607159426,5.616983280040449e-10
142,0.02641056664288044,0.0251025984648196,1.7107807548197933e-06
143,0.026226067915558815,0.025467070309489,5.760773660197126e-07
144,0.029113508760929108,0.030856374778428,3.0375819549524546e-06
145,0.025306858122348785,0.0242391346471914,1.1400334194021635e-06
146,0.025721948593854904,0.0240871699351288,2.6725012630263222e-06
147,0.028921477496623993,0.0252518265396194,1.346633814624473e-05
148,0.026536988094449043,0.0246677017530656,3.4942314260827e-06
149,0.026843871921300888,0.0255771185901379,1.6046640020125275e-06
150,0.03095858357846737,0.0307152067082554,5.9232300954173344e-08
151,0.026277979835867882,0.0256532721478362,3.9025969548588976e-07
152,0.026499630883336067,0.0213737219724687,2.6274942162509467e-05
153,0.025233743712306023,0.0249416385936688,8.532540033406578e-08
154,0.025657735764980316,0.0249038512883065,5.683418041697516e-07
155,0.030779190361499786,0.0308175368411035,1.4704524979979398e-09
156,0.029912475496530533,0.0308835707884211,9.430260659320226e-07
157,0.02551165595650673,0.0256429917821908,1.7249099108116294e-08
158,0.02891922928392887,0.0255113975301392,1.1613317262137176e-05
159,0.02554650790989399,0.0258794304343722,1.108374073049445e-07
160,0.026115307584404945,0.0244549630312838,2.7567440350790506e-06
161,0.030190791934728622,0.0309942111565894,6.454824460553747e-07
162,0.025566404685378075,0.0253496939733609,4.696353270299151e-08
163,0.02551322802901268,0.0252350945129183,7.735825277502212e-08
164,0.025348538532853127,0.0254436698007507,9.049958131799984e-09
165,0.030190840363502502,0.029286102476704,8.185506438086188e-07
166,0.02539924532175064,0.0249935275367657,1.6460692105308723e-07
167,0.02661547251045704,0.0256923542728958,8.521472805181674e-07
168,0.025456653907895088,0.0258478629075399,1.5304448140309443e-07
169,0.025347545742988586,0.0247438499354079,3.6444862809049865e-07
170,0.02533157542347908,0.0233733014093561,3.834837114389329e-06
171,0.025397930294275284,0.0249645797776113,1.8779267029294268e-07
172,0.029507029801607132,0.0299667668185262,2.1135812472564395e-07
173,0.02611125446856022,0.0251014144521338,1.0197768587761065e-06
174,0.025262542068958282,0.0257815529267373,2.693722704925123e-07
175,0.02565929666161537,0.0252643818725204,1.5595769064592706e-07
176,0.03077920898795128,0.0308895464804752,1.2174362256466757e-08
177,0.02526303380727768,0.0260509688830505,6.208416836331229e-07
178,0.025262460112571716,0.0253093593449964,2.1995380020244578e-09
179,0.02571498230099678,0.0245286455694936,1.4073948405136497e-06
180,0.025559548288583755,0.0251322052721683,1.8262205367906066e-07
181,0.030960729345679283,0.0294508299688617,2.2797961281141247e-06
182,0.028850726783275604,0.0312275625726051,5.649348369437563e-06
183,0.03095754235982895,0.0295563578247032,1.9633181014755614e-06
184,0.029507167637348175,0.0281486938011069,1.8454511637520906e-06
185,0.028794707730412483,0.0296273774527092,6.933388664296912e-07
186,0.02626791037619114,0.025485528086371,6.121220474242027e-07
187,0.030534591525793076,0.0309962643365428,2.1314178418555054e-07
188,0.032431114464998245,0.0310586869275787,1.8835573454674775e-06
189,0.02984318509697914,0.0275248929473854,5.374478490867963e-06
190,0.029176415875554085,0.0303324328625024,1.3363752741130585e-06
191,0.03427598997950554,0.030542494666951,1.3938987248866705e-05
192,0.025347288697957993,0.0244618823769301,7.839443533161493e-07
193,0.029506666585803032,0.0302678394560428,5.793841383890445e-07
194,0.02731025218963623,0.0251987476005336,4.458451629801472e-06
195,0.025330575183033943,0.0249993321464998,1.0972194925235906e-07
196,0.025426998734474182,0.0247131117283957,5.096346574476977e-07
197,0.025692986324429512,0.0215118272912176,1.7482090861009576e-05
198,0.029506994411349297,0.0300238494634534,2.6713914488553437e-07
199,0.025254694744944572,0.0256910732253756,1.904261781832913e-07
200,0.025267168879508972,0.0262076955238129,8.845903686456051e-07
201,0.028855493292212486,0.0261726544107217,7.197624464038734e-06
202,0.025471655651926994,0.0222375867987069,1.045920134736834e-05
203,0.025201313197612762,0.0253518072141735,2.2648449020583215e-08
204,0.025279713794589043,0.0255005220080986,4.8756267153281966e-08
205,0.025170620530843735,0.0252664400620152,9.181382553919336e-09
206,0.025272630155086517,0.0254944840307364,4.9219142140873965e-08
207,0.02873183786869049,0.0254442910734366,1.0807963930984118e-05
208,0.02991246059536934,0.0307863185751767,7.636277688730047e-07
209,0.025376101955771446,0.0257240183856467,1.210458421771423e-07
210,0.02998080663383007,0.0308273495831912,7.166349651130409e-07
211,0.025328468531370163,0.025528775182434,4.012275446040918e-08
212,0.029506346210837364,0.0284470097564213,1.1221937236547993e-06
213,0.025534657761454582,0.0256435251675382,1.1852112107375108e-08
214,0.026389852166175842,0.0245426383150864,3.412199011656688e-06
215,0.02991115115582943,0.0309649413546974,1.1104737832301948e-06
216,0.025559596717357635,0.0252320328165681,1.072981091004571e-07
217,0.025490276515483856,0.0229452875661605,6.4769687521780075e-06
218,0.025171717628836632,0.0260456328473156,7.637278090891405e-07
219,0.031368765980005264,0.0319195161183395,3.033257148751796e-07
220,0.029844259843230247,0.0280524569092765,3.2105577541252534e-06
221,0.026518262922763824,0.023520118572447,8.9888695453367e-06
222,0.02540084905922413,0.0223879625681453,9.077485008125304e-06
223,0.02549516037106514,0.0257001862602025,4.2035615216564434e-08
224,0.029707856476306915,0.0290715633831349,4.048689004184103e-07
225,0.0253997091203928,0.0252819166419089,1.387506798738012e-08
226,0.026518890634179115,0.0247792121559354,3.026481207664375e-06
227,0.02617773972451687,0.0242448423742695,3.736092166593299e-06
228,0.03410504758358002,0.0305226677971786,1.2833444934017458e-05
229,0.025707732886075974,0.0244419121284991,1.6023021903124901e-06
230,0.02650960348546505,0.0255204942537809,9.783370722028085e-07
231,0.026471953839063644,0.0249685317485902,2.260277982123545e-06
232,0.02944003790616989,0.030182471239711,5.51207254752963e-07
233,0.026361927390098572,0.0254162836559366,8.942420719597951e-07
234,0.026781201362609863,0.0260840581419169,4.860086701581597e-07
235,0.025384992361068726,0.0252292325583962,2.4261116128583627e-08
236,0.025913819670677185,0.0223253591956239,1.2877048581019658e-05
237,0.02968922257423401,0.0293728116081467,1.0011589946030513e-07
238,0.026804300025105476,0.0258661722497686,8.800837228585141e-07
239,0.028794702142477036,0.0265993125678893,4.819735384208512e-06
240,0.029572978615760803,0.0293027762893566,7.300929719424342e-08
241,0.03019068017601967,0.0304888497498862,8.890509477974904e-08
242,0.02549218013882637,0.0225933916105928,8.402974931418552e-06
243,0.026562541723251343,0.0246900036924103,3.5063986769460455e-06
244,0.034900519996881485,0.0306089951137502,1.841718582253499e-05
245,0.025244027376174927,0.0246581159310975,3.4329222147271967e-07
246,0.026135839521884918,0.0244387611731831,2.8800749216324915e-06
247,0.030762437731027603,0.03119215739927,1.8465899327435613e-07
248,0.02665039338171482,0.0250690127543594,2.500764688575026e-06
249,0.02984415367245674,0.0307294087587049,7.836765677282361e-07
250,0.026813048869371414,0.0254709585285189,1.8012064830096159e-06
251,0.02616414614021778,0.0242643112758766,3.6093725117662756e-06
252,0.02588585391640663,0.0255155125953064,1.3715269411426584e-07
253,0.029240569099783897,0.0300770064267803,6.996274019928844e-07
254,0.030787602066993713,0.0307605357429785,7.32585895696505e-10
255,0.02904939465224743,0.0312058198443742,4.650169609238989e-06
256,0.025250740349292755,0.0256042182610723,1.249466341160282e-07
257,0.02546076849102974,0.0256899132342492,5.250731334511328e-08
258,0.025663357228040695,0.0247685831850789,8.006205879581958e-07
259,0.025406453758478165,0.0257017539431378,8.720219906001548e-08
260,0.02556605450809002,0.025358305978011,4.3159451749993284e-08
261,0.029912453144788742,0.0308978640638868,9.710346794776777e-07
262,0.025352122262120247,0.0253889248913581,1.354433518818782e-09
263,0.025742365047335625,0.0247620227208684,9.610710770631681e-07
264,0.025227703154087067,0.0261095185998469,7.775984803806127e-07
265,0.02565859444439411,0.0263664041496338,5.009945788314965e-07
266,0.025393366813659668,0.0248589883785522,2.855603119079079e-07
267,0.02885548211634159,0.0265592967263964,5.272467344997744e-06
268,0.025547079741954803,0.0260263540477311,2.2970386017734945e-07
269,0.025389162823557854,0.0244426168285774,8.959493206135343e-07
270,0.029176436364650726,0.0309043010667156,2.9855164286417362e-06
271,0.026472020894289017,0.024664697949604,3.266416226384924e-06
272,0.025237806141376495,0.0233200729200897,3.6777007080270305e-06
273,0.025262653827667236,0.0260478497686401,6.165326657202621e-07
274,0.0254267156124115,0.0245649965348585,7.425597686187917e-07
275,0.025416836142539978,0.0251994440475231,4.72593229758267e-08
276,0.03096643090248108,0.030817120109084,2.2293713024865627e-08
277,0.032984089106321335,0.0313586133021734,2.6421715898703823e-06
278,0.02646920084953308,0.0255727711593901,8.03586189369842e-07
279,0.026205092668533325,0.0256226707537436,3.392152868273311e-07
280,0.030118973925709724,0.0307985593586025,4.618363606000632e-07
281,0.028794696554541588,0.0298424891697714,1.0978693645301327e-06
282,0.025202035903930664,0.0254282040469202,5.1152028903335065e-08
283,0.02527265064418316,0.0282165584339436,8.6665930746122e-06
284,0.026476619765162468,0.0259953653705094,2.316057923728905e-07
285,0.029176155105233192,0.0306883183366402,2.286637638419286e-06
286,0.03079618327319622,0.0305188034634176,7.693955887282362e-08
287,0.03081963211297989,0.0298189705089528,1.001323645774066e-06
288,0.02534610591828823,0.0242079885848637,1.2953110646413674e-06
289,0.02539888769388199,0.0246776017257184,5.202534478696868e-07
290,0.025249451398849487,0.0261941823231546,8.92516519338393e-07
291,0.028529152274131775,0.0257906648301072,7.499313481080252e-06
292,0.02641843445599079,0.0251782717185839,1.5380036152525558e-06
293,0.025926683098077774,0.0227295561238838,1.0221620889118713e-05
294,0.02984660491347313,0.0305013463951669,4.28686407850556e-07
295,0.029506884515285492,0.0303678174565223,7.412055293066628e-07
296,0.02917645126581192,0.0303850106708157,1.460615835423087e-06
297,0.02537151426076889,0.0244669198945951,8.182909673133624e-07
298,0.025297433137893677,0.0247149012565923,3.393433927325208e-07
299,0.026245249435305595,0.0262305198619856,2.1696033018907006e-10
300,0.0259974617511034,0.0256555257568065,1.1692022419580952e-07
301,0.026791200041770935,0.0256636126331828,1.2714533640065055e-06
302,0.026738852262496948,0.0272366729291279,2.478254161248848e-07
303,0.032983794808387756,0.031269242244463,2.939690494460952e-06
304,0.025274351239204407,0.0253322740395555,3.3550508005125647e-09
305,0.028855493292212486,0.0266716706257342,4.769081438624338e-06
306,0.030949164181947708,0.0300653463458442,7.811339674146871e-07
307,0.031032398343086243,0.0309988420583491,1.126024245360293e-09
308,0.025267260149121284,0.0262076955238129,8.844186939713573e-07
309,0.03053494170308113,0.0308319520117655,8.821512346478479e-08
310,0.025796890258789062,0.0246883115286072,1.2289468010116292e-06
311,0.02686464972794056,0.026082988505383,6.109942668501772e-07
312,0.026316285133361816,0.0253662365524304,9.025923061297974e-07
313,0.033141955733299255,0.0314270403604511,2.940934736030918e-06
314,0.025250621140003204,0.0247293557129977,2.717176453912302e-07
315,0.025601182132959366,0.0256559836548607,3.0032068027024783e-09
316,0.025267060846090317,0.0262257356489254,9.190573775908849e-07
317,0.03081972897052765,0.0303261508868431,2.43619324693713e-07
318,0.025328388437628746,0.0256797710564441,1.234697448055363e-07
319,0.026601694524288177,0.0251149308580425,2.210466199268292e-06
320,0.025430023670196533,0.0257096122105547,7.816975189960938e-08
321,0.028921497985720634,0.0265771406329807,5.496011397345785e-06
322,0.028529152274131775,0.0257923359916482,7.490163364067212e-06
323,0.025169912725687027,0.0259030178004738,5.374430506781183e-07
324,0.026084084063768387,0.0254582596870125,3.9165615054189495e-07
325,0.025826120749115944,0.0254711140159652,1.2602978058236283e-07
326,0.033285655081272125,0.0318040851355839,2.1950495039666076e-06
327,0.030166907235980034,0.0309789171960647,6.593601752767024e-07
328,0.025190062820911407,0.0256838828752097,2.4385824602717007e-07
329,0.026126235723495483,0.0243196739108032,3.2636655830780282e-06
330,0.02664445899426937,0.0247807333072012,3.473473436637722e-06
331,0.02991250529885292,0.0309217734485418,1.0186221979764156e-06
332,0.025680307298898697,0.0256161253242958,4.119325863927088e-09
333,0.028731895610690117,0.0262371211479937,6.223899619722199e-06
334,0.03305593505501747,0.0311659074573121,3.572204320087933e-06
335,0.02924177423119545,0.0304527212853741,1.4663927680239542e-06
336,0.025575648993253708,0.0256501107040933,5.544546381159222e-09
337,0.029241811484098434,0.0304254945031196,1.4011054895190583e-06
338,0.02964077703654766,0.0294925080136181,2.198370316048654e-08
339,0.029672697186470032,0.029453382018374,4.8099142956990475e-08
340,0.025832802057266235,0.0244156438325064,2.008337434004444e-06
341,0.030725637450814247,0.0309198803450537,3.773030196251973e-08
342,0.02571486309170723,0.0210955687859842,2.1337879882885206e-05
343,0.028919296339154243,0.0251568805589485,1.4155772503141182e-05
344,0.02524983137845993,0.0259553424040727,4.977458072611844e-07
345,0.02661258354783058,0.0250733690607367,2.3691812372796858e-06
346,0.029573075473308563,0.0292927464667724,7.858435190555227e-08
347,0.028574509546160698,0.0260235878724037,6.50720138564321e-06
348,0.02533106692135334,0.0254450781428581,1.2998558629007369e-08
349,0.026532089337706566,0.0249276803816068,2.574128098413144e-06
350,0.030948428437113762,0.0304187464578347,2.805629991729838e-07
351,0.026489097625017166,0.0227122748744181,1.4264390089442684e-05
352,0.02661890909075737,0.0259386021246191,4.628175681762554e-07
353,0.03016696125268936,0.0305545295510464,1.5020918589137028e-07
354,0.025525687262415886,0.0256677734954658,2.0188497622314975e-08
355,0.025349274277687073,0.025474755167299,1.5745453657800488e-08
356,0.02647482044994831,0.0269456707427571,2.2169999823812277e-07
357,0.02532917633652687,0.025185689948411,2.0588343574538367e-08
358,0.025642050430178642,0.0257429122983731,1.0173116455676219e-08
359,0.028919177129864693,0.0277546980517148,1.356011523448823e-06
360,0.026516593992710114,0.0255415116130426,9.507856471380635e-07
361,0.025472290813922882,0.0251156753906662,1.271745601045416e-07
362,0.02671097405254841,0.0252530848900255,2.125440810201748e-06
363,0.029776211827993393,0.0284736031158972,1.696789456828898e-06
364,0.026837406679987907,0.0254496116739785,1.9259749787046555e-06
365,0.02511908859014511,0.0250681170469155,2.5980982192080977e-09
366,0.02522410824894905,0.0255180153136686,8.638136269206096e-08
367,0.02613605558872223,0.025620571711381,2.6572362779874625e-07
368,0.025327982380986214,0.0254426494295457,1.3148532025343324e-08
369,0.030118955299258232,0.0309338680994966,6.640828719923409e-07
370,0.029111182317137718,0.0311398606907137,4.1155359434148906e-06
371,0.03489699587225914,0.0304951061670534,1.9376632976796278e-05
372,0.030955208465456963,0.0310698268919313,1.3137383687453419e-08
373,0.029241984710097313,0.0306516226395939,1.9870790922754208e-06
374,0.02613322250545025,0.0245061869882247,2.6472445743134115e-06
375,0.025560256093740463,0.0258295492111979,7.251878310994466e-08
376,0.03103214129805565,0.0309511939638701,6.552470911746892e-09
377,0.025731075555086136,0.0253427491246591,1.5079741656820333e-07
378,0.02904944308102131,0.0310287638717639,3.917710792665882e-06
379,0.029911110177636147,0.0310059117731995,1.198590533648068e-06
380,0.025318771600723267,0.0260758220362396,5.731253619154702e-07
381,0.029241876676678658,0.0306634150041042,2.020771216339806e-06
382,0.02539888396859169,0.024861801950082,2.8845709460644464e-07
383,0.02670956589281559,0.0252015914485634,2.273986924517699e-06
384,0.029707463458180428,0.0296235007147967,7.049742276521429e-09
385,0.024673346430063248,0.026351085617487,2.814808781017309e-06
386,0.029111355543136597,0.0308608782058466,3.0608295473359054e-06
387,0.030638406053185463,0.0304349595182681,4.1390492569881954e-08
388,0.025328349322080612,0.0254875672081169,2.5350335233864764e-08
389,0.025051182135939598,0.0250835578818831,1.0481889253982229e-09
390,0.02686283364892006,0.0252018562207057,2.758846017037592e-06
391,0.025470372289419174,0.0249795400207086,2.409163160075698e-07
392,0.02857450768351555,0.0272493540668749,1.7560321076957877e-06
393,0.02577444538474083,0.0256292394536929,2.1084762411495816e-08
394,0.02556614577770233,0.0229340563479919,6.927894765993382e-06
395,0.02531803771853447,0.0254095852616537,8.380952651167458e-09
396,0.026529569178819656,0.0250685035382698,2.1347128059953643e-06
397,0.02684769034385681,0.0254294225850178,2.011483435762228e-06
398,0.029111284762620926,0.0308632492202679,3.069379460858256e-06
399,0.025793148204684258,0.0256568609172134,1.857422472616441e-08
400,0.030748724937438965,0.0314943347240689,5.559339539183388e-07
401,0.025298528373241425,0.0247135163621992,3.4223905306366896e-07
402,0.029919356107711792,0.0308272877817554,8.243399247316254e-07
403,0.029506931081414223,0.0296369078112645,1.6893950302572106e-08
404,0.02535248175263405,0.0260269846427198,4.5495414873403213e-07
405,0.02530573308467865,0.0254399542631039,1.801532473786296e-08
406,0.02683308534324169,0.0255716735492579,1.5911597140014096e-06
407,0.02533751353621483,0.0251613980912099,3.101664996928443e-08
408,0.02673623338341713,0.0255572816741834,1.3899271327051295e-06
409,0.028919273987412453,0.027224749901549,2.8714118775713647e-06
410,0.03458373248577118,0.0303725089433986,1.7734403723833068e-05
